87,-3.189473,55.943115308546375,-3.189623,55.94285550092524,null
88,-3.189623,55.94285550092524,-3.189923,55.94285550092524,second.launch.miles
89,-3.189923,55.94285550092524,-3.190073,55.943115308546375,null
90,-3.190073,55.943115308546375,-3.190223,55.94337511616751,null
91,-3.190223,55.94337511616751,-3.190373,55.94363492378864,sculpture.shot.melon
92,-3.190373,55.94363492378864,-3.190523,55.943894731409785,null
93,-3.190523,55.943894731409785,-3.1906730000000003,55.94415453903092,null
94,-3.1906730000000003,55.94415453903092,-3.190973,55.94415453903092,hills.giant.crate
95,-3.190973,55.94415453903092,-3.191123,55.94441434665205,null
96,-3.191123,55.94441434665205,-3.190973,55.94467415427319,estate.gave.votes
97,-3.190973,55.94467415427319,-3.190823,55.94493396189432,null
98,-3.190823,55.94493396189432,-3.1906730000000003,55.945193769515456,null
99,-3.1906730000000003,55.945193769515456,-3.190523,55.9454535771366,null
100,-3.190523,55.9454535771366,-3.190373,55.94571338475773,null
101,-3.190373,55.94571338475773,-3.190073,55.94571338475773,null
102,-3.190073,55.94571338475773,-3.189923,55.945973192378865,love.behind.orchestra
103,-3.189923,55.945973192378865,-3.190073,55.94571338475773,null
104,-3.190073,55.94571338475773,-3.190223,55.9454535771366,null
105,-3.190223,55.9454535771366,-3.190373,55.945193769515456,null
106,-3.190373,55.945193769515456,-3.190523,55.94493396189432,null
107,-3.190523,55.94493396189432,-3.1906730000000003,55.94467415427319,null
108,-3.1906730000000003,55.94467415427319,-3.190823,55.94441434665205,null
109,-3.190823,55.94441434665205,-3.190973,55.94415453903092,null
110,-3.190973,55.94415453903092,-3.191123,55.943894731409785,null
111,-3.191123,55.943894731409785,-3.1912730000000002,55.94363492378864,null
112,-3.1912730000000002,55.94363492378864,-3.191123,55.94337511616751,null
113,-3.191123,55.94337511616751,-3.1912730000000002,55.943115308546375,null
114,-3.1912730000000002,55.943115308546375,-3.191123,55.94285550092524,along.spill.limp
115,-3.191123,55.94285550092524,-3.190823,55.94285550092524,null
116,-3.190823,55.94285550092524,-3.1906730000000003,55.943115308546375,null
117,-3.1906730000000003,55.943115308546375,-3.190373,55.943115308546375,null
118,-3.190373,55.943115308546375,-3.190073,55.943115308546375,null
119,-3.190073,55.943115308546375,-3.189923,55.94337511616751,null
120,-3.189923,55.94337511616751,-3.189773,55.94363492378864,null
121,-3.189773,55.94363492378864,-3.189473,55.94363492378864,null
122,-3.189473,55.94363492378864,-3.1891730000000003,55.94363492378864,null
123,-3.1891730000000003,55.94363492378864,-3.188873,55.94363492378864,null
124,-3.188873,55.94363492378864,-3.188723,55.943894731409785,null
125,-3.188723,55.943894731409785,-3.1885730000000003,55.94415453903092,null
126,-3.1885730000000003,55.94415453903092,-3.188273,55.94415453903092,null
127,-3.188273,55.94415453903092,-3.187973,55.94415453903092,null
128,-3.187973,55.94415453903092,-3.187823,55.94441434665205,null
129,-3.187823,55.94441434665205,-3.1878,55.9444,null
